"gene","logFC_hyp","logFC_circ","score"
"VPS41",0.304102592340632,0.00519384746506546,0.309296439805697
"USPL1",0.20798643927015,0.100770672871509,0.308757112141658
"AP2M1",-0.270308162608618,-0.0380830241496071,0.308391186758225
"SUN2",0.172924843914301,0.135134454866123,0.308059298780424
"PARL",0.0786762702134194,0.228877623141758,0.307553893355178
"SFI1",-0.257742290735234,-0.0495761666334613,0.307318457368695
"GEMIN7",0.0911071091654732,0.215372385485235,0.306479494650708
"GINS1",0.12532457473699,0.18112526199646,0.306449836733451
"MED7",-0.303441918029629,-0.00291566488591233,0.306357582915541
"FAHD1",0.0702629643386201,0.23605490862156,0.30631787296018
"INF2",-0.298184721446964,-0.00807384857909454,0.306258570026058
"FEZ2",0.181213100894541,0.12498166212373,0.306194763018271
"UBQLN1",0.254430962511533,0.0514475646879911,0.305878527199524
"WIPI1",0.0277080653760349,0.277980898305191,0.305688963681225
"KBTBD4",0.241495444517887,0.0637470524072343,0.305242496925122
"PPP1R15B",0.281576380391157,0.0234186586951974,0.304995039086355
"NPIPA1",0.155969014728365,0.148753563236533,0.304722577964898
"EED",0.269561413795102,0.0342756219746279,0.30383703576973
"TRIM21",0.0530536709293039,0.250560031533626,0.30361370246293
"KBTBD6",-0.0198562788385253,-0.283184100966031,0.303040379804556
"SNX2",0.143267068069771,0.159753908534599,0.30302097660437
"DDHD2",-0.254073783979892,-0.0488585011134015,0.302932285093293
"VPS28",-0.0472154938311986,-0.255670824368413,0.302886318199612
"SYNJ2BP-COX16",-0.215929094850829,-0.0867885183662462,0.302717613217075
"UBE2N",0.186988379979756,0.115239671617266,0.302228051597021
"BRD7",0.0781094744782944,0.223886408075783,0.301995882554077
"ASB6",-0.269352235599098,-0.0325183891635206,0.301870624762619
"MYL6B",-0.264147674311262,-0.0372154628362455,0.301363137147508
"CMIP",0.20285861643302,0.0984870964035385,0.301345712836559
"LUC7L3",0.2879409142783,0.0133390663103734,0.301279980588673
"EPS15",0.206723327068749,0.0943351252435791,0.301058452312328
"DROSHA",-0.204317705565822,-0.096546420569628,0.30086412613545
"ZNF791",0.1357917157373,0.164896560100708,0.300688275838008
"HDLBP",0.0792289705552287,0.221441868499451,0.30067083905468
"ARMCX3",0.279630932746263,0.0208987533279092,0.300529686074172
"ATP5F1E",-0.108725064967116,-0.191446153256129,0.300171218223245
"MYL6",-0.261599930512624,-0.0384673849723161,0.30006731548494
"APBB1",-0.0301943915933967,-0.269178802476253,0.299373194069649
"SLC2A1",0.0654873356496468,0.23368389893442,0.299171234584067
"RPL24",-0.249563637843181,-0.0490609084493023,0.298624546292483
"IPO4",-0.00648155219400337,-0.291947479126668,0.298429031320671
"RBM12",0.101605476311702,0.196546129267073,0.298151605578775
"PRCP",-0.226320035402241,-0.0716550922132599,0.2979751276155
"SLC35E2B",0.262820880929484,0.0349045786328377,0.297725459562321
"WRNIP1",0.1751179627159,0.122299434881947,0.297417397597847
"WDSUB1",0.0219326338373782,0.27516795880122,0.297100592638599
"SMUG1",0.266843469398667,0.030097448559971,0.296940917958638
"KAT2A",-0.0204799946887708,-0.276447713872119,0.29692770856089
"ZNF529",0.0610997477422957,0.235755341841594,0.296855089583889
"NAT9",0.186081181090199,0.110107467314553,0.296188648404753
"PHKG2",0.208879346629226,0.0871657562370567,0.296045102866283
"C6orf132",0.103314678470794,0.19270490472674,0.296019583197534
"OGFR",-0.10698787347839,-0.189026498422143,0.296014371900533
"FBXL4",-0.276013950412628,-0.0199734907732485,0.295987441185877
"PLXNB3",-0.251207372534744,-0.0443522091667967,0.295559581701541
"CHCHD5",0.184185748149077,0.111234675119179,0.295420423268256
"CEP89",0.116166134234274,0.179152482068268,0.295318616302542
"TARDBP",-0.265594289994909,-0.0293662292884571,0.294960519283366
"NFRKB",0.242054361379535,0.0528202133244084,0.294874574703944
"GCC1",-0.128894401850622,-0.165930010822032,0.294824412672653
"RIN2",0.180408656595115,0.114303816387685,0.2947124729828
"RPL37",-0.220409493146141,-0.074282444568345,0.294691937714486
"WIPI2",0.0647620670500979,0.229926919734836,0.294688986784934
"EIF4EBP1",-0.136128221744838,-0.158521436387359,0.294649658132196
"DGCR8",-0.273724082427689,-0.0209013026893565,0.294625385117045
"ALG5",0.0412643173191034,0.253248953663213,0.294513270982316
"GNA11",0.164474861588222,0.130022100085826,0.294496961674048
"PCBP1",-0.0629805440459341,-0.231332677483062,0.294313221528996
"PPP1R3F",0.162034828414462,0.132215448158329,0.29425027657279
"B4GALT5",-0.199780140078825,-0.0943647628737132,0.294144902952538
"DENND10",0.112723704612725,0.18116039863618,0.293884103248904
"C12orf76",0.0226914516721686,0.271037320426174,0.293728772098343
"RER1",-0.19229818712993,-0.101415045272088,0.293713232402018
"RNPEP",-0.232847175530922,-0.0606863220070633,0.293533497537985
"MTA2",-0.206562809370714,-0.0869401008595343,0.293502910230249
"PPP2CB",0.230015975556613,0.0633954537823511,0.293411429338964
"ZNF44",0.28073622290454,0.0126577942921431,0.293394017196683
"ADIRF",-0.0302094957925654,-0.263083480600358,0.293292976392923
"HSPBAP1",0.284206020704767,0.00865179248599457,0.292857813190761
"LGMN",0.289151574840189,0.00362089045066583,0.292772465290855
"VAPB",-0.0407820680050337,-0.251881980658373,0.292664048663407
"KIF1C",-0.129649323846003,-0.162451089886027,0.292100413732031
"FCHSD1",0.137640795287536,0.154380996761612,0.292021792049147
"EIF3A",0.064677463022214,0.227277964978881,0.291955428001095
"TMEM160",0.277906598001798,0.0135528808408143,0.291459478842612
"IRAK1BP1",-0.271960952994876,-0.0193946688395306,0.291355621834406
"HEATR1",0.0135731686237337,0.276939262032492,0.290512430656225
"WDR90",-0.1924377853965,-0.0980125917406811,0.290450377137181
"CTDSP2",0.0492197477879972,0.241161500687217,0.290381248475214
"SNRPD2",-0.242491718683269,-0.047628817628965,0.290120536312234
"TXNL1",0.21633251698768,0.0735275478030695,0.289860064790749
"GFPT1",0.189915096349865,0.099909412237877,0.289824508587742
"VCL",0.20566321685948,0.0839874138856649,0.289650630745145
"ACTR10",0.235658963969582,0.053833515439992,0.289492479409574
"ERCC3",0.176684675969261,0.112359720932277,0.289044396901538
"HACD3",0.00253171870532398,0.286200261283493,0.288731979988817
"USP20",0.173713976134304,0.114989687532387,0.288703663666691
"GTF3C4",0.13297917456012,0.155448213689793,0.288427388249913
"IFT74",0.0513034181824432,0.236959415254351,0.288262833436794
"RPS10",-0.239358453986673,-0.0484506560458655,0.287809110032539
"DYNC2I2",-0.128907256411292,-0.158697165320083,0.287604421731375
"RNASEH2C",-0.248096726777452,-0.0394679644531166,0.287564691230568
"NEMF",0.0361055126228873,0.251176812561902,0.28728232518479
"MYDGF",0.0419173110131315,0.245362907504649,0.287280218517781
"POT1",0.224411189286586,0.0625126450416684,0.286923834328255
"EIF3B",0.119453932484209,0.167381415731937,0.286835348216146
"MYZAP",-0.131903677246062,-0.154853618756789,0.286757296002851
"TTC1",0.0424394881578589,0.244314133474526,0.286753621632385
"SFT2D2",0.283021533589886,0.00358933346256674,0.286610867052453
"NCKAP5L",0.135485348105838,0.150888190494449,0.286373538600288
"NACA",-0.218289237544411,-0.0680842225137255,0.286373460058137
"FBXO42",0.0947906641606151,0.191467636348593,0.286258300509209
"ARPIN-AP3S2",-0.0196122600953537,-0.265996075568109,0.285608335663463
"DOCK8",-0.120437656688633,-0.164838318474265,0.285275975162898
"PINK1",0.080133043853083,0.204893780472566,0.285026824325649
"SAP30BP",0.236685281143664,0.0482306292301322,0.284915910373797
"SMARCAL1",0.0515592519865895,0.233092719606552,0.284651971593141
"GUSB",0.149053253975531,0.135221001106327,0.284274255081858
"MIF4GD",0.237675971933641,0.0464960461622761,0.284172018095917
"NDUFV1",0.165907928132512,0.117850839389369,0.283758767521881
"ITGB3BP",0.081076623628868,0.201987769417332,0.2830643930462
"PRDX6",-0.170923883808607,-0.111877866672581,0.282801750481187
"COASY",0.27906262183047,0.00371639436550542,0.282779016195976
"CNOT8",0.179222184631361,0.103540023649524,0.282762208280885
"ELOA",0.176191473694385,0.106350863973358,0.282542337667743
"C14orf119",-0.118319502956008,-0.16410228040974,0.282421783365748
"NCBP2AS2",0.266650079936883,0.0157552531665335,0.282405333103417
"MALSU1",-0.191142703482289,-0.0900975115293008,0.28124021501159
"MCAT",-0.0651888831632306,-0.215955018616681,0.281143901779911
"RRP9",-0.025642692778364,-0.255417407907222,0.281060100685586
"TMEM128",0.193489151222223,0.0874699059594821,0.280959057181705
"PHB1",-0.245015708317081,-0.0359430250706376,0.280958733387719
"NDUFA10",0.196348732350899,0.0843249039761371,0.280673636327036
"MORF4L2",0.086079140621429,0.194532328902266,0.280611469523695
"DGCR2",0.204022045194158,0.0764861992412875,0.280508244435445
"ESRP1",0.186880505077223,0.0933439070211222,0.280224412098345
"PHKB",0.0753946763058631,0.204757927948384,0.280152604254247
"RDH14",-0.233755638968992,-0.0459969899213704,0.279752628890362
"SMIM7",0.204894613226564,0.0747885154350323,0.279683128661596
"ZFC3H1",0.263482910018563,0.0155053315155618,0.278988241534125
"ABI2",0.153801404152343,0.125072724331468,0.278874128483811
"DPM2",-0.276751996593835,-0.00179968675491349,0.278551683348748
"LMBRD2",-0.137220502605585,-0.141222661117419,0.278443163723003
"DLGAP4",-0.277158498075198,-0.000880938392033848,0.278039436467232
"PRMT5",-0.273539900168577,-0.00421241859802635,0.277752318766604
"POMT2",-0.1371717998163,-0.14031247985167,0.27748427966797
"PPP4R1",-0.202405125327591,-0.0750670756481364,0.277472200975727
"CIAO2A",0.165272689414362,0.112121850776822,0.277394540191183
"FBXO3",0.151558223758759,0.125749160705422,0.27730738446418
"MCM4",0.0405743229593751,0.236723853085316,0.277298176044691
"GNS",0.237779636548299,0.0392226060456791,0.277002242593978
"TPI1",0.109587968012793,0.166916716988947,0.27650468500174
"TFIP11",-0.158876596118719,-0.117594711242292,0.276471307361011
"ARG2",0.0131265494035537,0.263309442723187,0.276435992126741
"SPATC1L",0.138211653142924,0.138182198629051,0.276393851771975
"DNAJC3",0.0168485514522168,0.259407106137873,0.27625565759009
"NOL11",0.0203827225288249,0.255856006146848,0.276238728675673
"ST3GAL2",-0.130242890952985,-0.145879147768781,0.276122038721766
"CPSF1",-0.159984419649318,-0.115829960573613,0.275814380222931
"ARRB2",0.0595111141474085,0.215748536669496,0.275259650816904
"RBAK-RBAKDN",0.233163737698695,0.0419518728364698,0.275115610535164
"PRKCD",0.263380363352909,0.011719515528462,0.275099878881371
"TESK1",-0.0702558002882165,-0.204709342939453,0.27496514322767
"DIP2A",0.170917496699581,0.104024529903153,0.274942026602734
"ZSCAN20",-0.0755867403576536,-0.199348732079975,0.274935472437629
"AP1S2",0.0871328372056341,0.187780418681975,0.274913255887609
"ZFHX3",0.164397222320025,0.110315020924376,0.274712243244401
"DHX33",-0.087296168646132,-0.187263341264377,0.274559509910509
"YARS2",0.20498705851251,0.0695626988270375,0.274549757339548
"RPL13A",-0.259046908479103,-0.0153412285039938,0.274388136983097
"COA8",-0.190108224657248,-0.0841027485607118,0.27421097321796
"RAB43",-0.0227439917168422,-0.251118436874069,0.273862428590911
"NBPF26",-0.0168509323271411,-0.256984518214232,0.273835450541373
"GLOD4",0.221655838181649,0.0521063659231649,0.273762204104814
"C2orf68",0.197282955766619,0.0763516595274885,0.273634615294108
"EDEM2",0.253084184584861,0.0204276349531494,0.27351181953801
"GMDS",0.044656131853885,0.228715091437182,0.273371223291067
"WDR5B",0.122987606159534,0.150010191524071,0.272997797683606
"SUB1",0.0297137570698229,0.243174286571151,0.272888043640974
"POLR2I",-0.189854422270274,-0.0828507072213771,0.272705129491651
"NAB2",0.049024468600288,0.223221660780522,0.27224612938081
"RFC3",0.0896050414068204,0.18241773861834,0.27202278002516
"TOB2",0.0425048394247507,0.229271455868038,0.271776295292789
"SIPA1L3",-0.191183941714322,-0.0803704806772894,0.271554422391612
"TMEM141",0.270358426350877,0.0010627453981451,0.271421171749022
"PTK2",0.251466108928364,0.0195801663339612,0.271046275262325
"PAPOLA",0.0326940385368424,0.237956861989575,0.270650900526418
"BCKDHA",-0.125217263223834,-0.145433150124266,0.2706504133481
"KDM5C",0.219056530334327,0.0511564115898349,0.270212941924162
"TRAF7",-0.239864760969186,-0.0302667728646338,0.270131533833819
"TMEM243",0.207818859185672,0.062211906981128,0.2700307661668
"GPATCH4",0.12506052593552,0.144551936938994,0.269612462874513
"LBHD1",0.222062706755766,0.0475133886662986,0.269576095422064
"KDM4B",0.06112088848738,0.208066180299506,0.269187068786886
"COG1",0.0763031078115937,0.192555223299199,0.268858331110793
"MSMO1",-0.164529384749682,-0.10418603136245,0.268715416112132
"RMDN3",0.13521157725966,0.133296020494978,0.268507597754637
"SCAMP3",-0.178163371987059,-0.0901903276445486,0.268353699631608
"RBM34",0.228926768803554,0.0394153677741631,0.268342136577717
"RASSF3",0.0627244694896734,0.20546931668203,0.268193786171703
"COQ4",-0.086937869768918,-0.181206186628397,0.268144056397315
"CBR3",-0.232133318290733,-0.0358493022534194,0.267982620544152
"CCDC51",0.152594328582113,0.115323712496044,0.267918041078158
"DMWD",0.0816613866239524,0.186252715073114,0.267914101697066
"ARMC1",0.253448701638142,0.0143633149472588,0.267812016585401
"SRF",-0.193358267853427,-0.0743886195397425,0.267746887393169
"TEF",0.179988169045708,0.0877435099136754,0.267731678959384
"ZNF678",0.242825216606022,0.0248296891954964,0.267654905801519
"RAB31",0.00209857354189946,0.265494047199645,0.267592620741545
"GGNBP2",0.130691472350464,0.136894904611077,0.267586376961541
"SLC35E3",-0.266620306945344,-0.000757104218607196,0.267377411163952
"NUFIP2",0.0694263934023271,0.19794979901374,0.267376192416067
"CYRIB",0.247419104377231,0.0195998078895894,0.267018912266821
"CIZ1",-0.218210904310034,-0.0487680387651617,0.266978943075196
"DAZAP1",0.102533365977573,0.164210598482545,0.266743964460118
"SRSF5",0.134481224046327,0.131551025119828,0.266032249166155
"STAT3",-0.138229077417598,-0.127777827454133,0.266006904871731
"SMG7",-0.198253708536867,-0.0675766522332406,0.265830360770107
"DCAF17",0.237942470759251,0.0276708697832202,0.265613340542472
"GINM1",0.256309437688573,0.00917448633424289,0.265483924022816
"ALG9",-0.0686055173646993,-0.196608701320808,0.265214218685507
"SPPL2A",0.260097593094682,0.00511218725060036,0.265209780345282
"FICD",0.0726747506547163,0.192210013761075,0.264884764415791
"SAV1",0.133575940701168,0.131303493064934,0.264879433766102
"KIDINS220",0.254222572993557,0.0104786650035307,0.264701237997088
"PA2G4",0.135295106442644,0.12916186144976,0.264456967892404
"PSAP",0.141265668531529,0.122566659185084,0.263832327716614
"NOL3",0.0631398655687256,0.200494124956291,0.263633990525017
"SF1",-0.213488415591415,-0.0500257600157106,0.263514175607125
"GTF2B",0.130809932933976,0.1324858072997,0.263295740233676
"ECE1",0.260952287932776,0.00230077799444484,0.263253065927221
"RB1",0.00467647317808551,0.258459776292962,0.263136249471047
"CPSF3",0.0828433564865279,0.180138030475563,0.262981386962091
"PSMB4",0.128926772965455,0.133808013588645,0.2627347865541
"BTG1",0.140724087805856,0.121588804133983,0.262312891939838
"ZMYND11",0.141181609550737,0.121110988409016,0.262292597959753
"RAB2A",0.144193460591763,0.118042079959176,0.26223554055094
"NPAS2",-0.211318801012222,-0.0508712727689393,0.262190073781162
"STAT1",0.228822663441294,0.0332578233084808,0.262080486749775
"LMBR1",0.216456435917898,0.0446221513821103,0.261078587300009
"PCDHGB2",0.16214539264988,0.0986084418353412,0.260753834485221
"FGFR2",0.10247378582303,0.157740587719346,0.260214373542376
"IFT46",-0.152330842621299,-0.107882976285429,0.260213818906729
"NGEF",0.153052754270201,0.107074379125517,0.260127133395717
"TELO2",-0.127532239328132,-0.132569882437899,0.26010212176603
"NUP155",0.134483196517793,0.125618485657303,0.260101682175096
"P4HB",0.245557323245587,0.01426951807818,0.259826841323767
"RNF138",0.0340618228245662,0.225565012946495,0.259626835771061
"NDUFS4",-0.174306375852082,-0.0851735439169747,0.259479919769057
"FBXO17",0.122803415986475,0.136653621588906,0.259457037575382
"BCR",0.128748380352876,0.130708123483611,0.259456503836486
"ANKRD36B",0.124695747269048,0.134642791951539,0.259338539220587
"FKBP9",-0.255784151799578,-0.00344674518190136,0.259230896981479
"TASOR",0.100969492243599,0.158228786994548,0.259198279238147
"EDEM3",0.0425662402991516,0.216097710784795,0.258663951083947
"IMPDH1",-0.0719279138542976,-0.186706625292953,0.25863453914725
"RALBP1",0.0439209205850633,0.21441276721824,0.258333687803304
"TBCCD1",0.256475287586435,0.00168623770907939,0.258161525295514
"ADAP1",-0.217999527070967,-0.0393380843977837,0.25733761146875
"MED28",0.168221341122482,0.0889358709435033,0.257157212065986
"ATRAID",0.243387046661356,0.012947862176885,0.256334908838241
"HSPA4",0.253458969510293,0.00278191828831797,0.256240887798611
"SPG21",0.198445213244237,0.057406561557884,0.255851774802121
"IFT88",0.0451155660495988,0.210165586362423,0.255281152412021
"RBM42",-0.221763696675928,-0.0334140341531786,0.255177730829106
"CNN3",0.136352885610798,0.11861023201249,0.254963117623287
"ABHD16A",0.0294631804166983,0.225386848670479,0.254850029087177
"ACTR2",0.18308677043871,0.0713846324160823,0.254471402854792
"TINF2",-0.24706858155441,-0.00704014603558534,0.254108727589996
"TMEM223",-0.214472009716384,-0.0395288430988634,0.254000852815247
"XIAP",-0.132229234293405,-0.121764859282154,0.253994093575559
"CSTF3",0.124645581839879,0.128850661607715,0.253496243447594
"SYVN1",-0.11719080878786,-0.136136623446228,0.253327432234088
"TIMP1",-0.218328844524405,-0.0348634183911862,0.253192262915591
"COQ10B",0.115149266500285,0.137919997318278,0.253069263818563
"CPT1A",-0.217676707277357,-0.0351687777542971,0.252845485031654
"RUSC2",-0.159031395679764,-0.0934077452964006,0.252439140976165
"XTBD1",-0.135530849381719,-0.116478332341253,0.252009181722972
"RNASEH2B",0.0857000637717604,0.165028847746183,0.250728911517944
"MICAL1",0.184446035050589,0.0661555343726072,0.250601569423196
"GABARAPL2",-0.137591989444817,-0.112839190606028,0.250431180050845
"UBE2D3",0.135553918672407,0.114662512136852,0.250216430809259
"IL17RE",-0.118877531625007,-0.131098769743955,0.249976301368963
"YIPF6",0.0150494904657306,0.234481467145303,0.249530957611033
"COG5",0.108193197255913,0.141125183678657,0.24931838093457
"ZFX",0.122688985939143,0.126599573663084,0.249288559602227
"RPL31",-0.154396217688801,-0.0947848699016909,0.249181087590491
"KCTD11",0.178040882721572,0.0711139470627291,0.249154829784301
"TMEM184B",-0.0403546802839809,-0.208774385943896,0.249129066227876
"LSM10",-0.141101814994603,-0.107583277503593,0.248685092498196
"UIMC1",0.158908776000841,0.0893626809392405,0.248271456940081
"SPIN1",0.0129391749554859,0.235055726407676,0.247994901363162
"MAN2B1",0.0544930930373777,0.193110045873394,0.247603138910772
"CHEK1",-0.204222468925429,-0.0429118982757659,0.247134367201195
"STAMBP",-0.114710574595069,-0.132307449892453,0.247018024487522
"RWDD1",0.198593757798036,0.0467274719127007,0.245321229710736
"ANXA4",0.198642805297284,0.0463660920404241,0.245008897337708
"UQCRB",-0.124111254166527,-0.120474487045469,0.244585741211996
"UCHL3",0.0601639189067935,0.184398097867187,0.244562016773981
"TIMM13",-0.0261975228924811,-0.217625531037616,0.243823053930097
"EDF1",-0.111976682099876,-0.131644075341066,0.243620757440942
"MROH6",0.194252349402279,0.049013957767686,0.243266307169965
"UBE2M",-0.0337514759228581,-0.209179751347049,0.242931227269907
"CCDC137",-0.0531599777350964,-0.189754103185084,0.242914080920181
"FAM222B",0.136099455522152,0.10646919044733,0.242568645969481
"WDR89",-0.204343491147902,-0.0381703009639285,0.242513792111831
"ZNFX1",-0.187764814905819,-0.0543716454208267,0.242136460326646
"SP1",0.22697718676305,0.0148378824709079,0.241815069233958
"ZNF517",-0.151285477011368,-0.0897986172839595,0.241084094295328
"ZSCAN21",-0.00577743469089853,-0.23493680288682,0.240714237577719
"BCAT2",0.148141211905574,0.0925535075009165,0.24069471940649
"CDCP1",0.175272937580319,0.0653040587967295,0.240576996377048
"TRIM16",-0.0943277759137198,-0.146225000410456,0.240552776324176
"S100A13",-0.0277253707954639,-0.212699528838757,0.24042489963422
"DNAJC16",-0.174459725194124,-0.0657304949438209,0.240190220137945
"POLD4",-0.0196618094399952,-0.219870303655197,0.239532113095192
"RAB1B",-0.220636249687557,-0.0187823441574082,0.239418593844965
"RIDA",0.142977905946235,0.0962693951521798,0.239247301098414
"TRMT44",0.0355784656603344,0.202838062279102,0.238416527939437
"VPS33B",0.181041071903569,0.0570963188138283,0.238137390717397
"TMEM254",0.0706746540582124,0.16745744097427,0.238132095032483
"FTO",0.226786151170963,0.0111178272486296,0.237903978419592
"RIF1",0.1107462115451,0.127121211353157,0.237867422898257
"SMOX",0.0503399016044099,0.18742615131928,0.23776605292369
"SRRT",-0.161821327447235,-0.0757748110991763,0.237596138546412
"PAGR1",-0.156367488377672,-0.0811401627323658,0.237507651110038
"FBXO25",0.161485231495969,0.0759386164698137,0.237423847965783
"MRPL27",0.0137054470281619,0.223530902471087,0.237236349499249
"CDK4",0.234570797231445,0.00266266496532186,0.237233462196767
"SELENOI",0.174806742647076,0.0623754853483662,0.237182227995442
"SH2D4A",0.130566741855005,0.106384228976127,0.236950970831133
"NTPCR",0.105069402302564,0.131639920581206,0.23670932288377
"LRP10",-0.0266453095309371,-0.209680389416752,0.236325698947689
"SIRT6",-0.145157245538642,-0.0907133285667605,0.235870574105403
"SDF2",-0.142652618505846,-0.0928432007717301,0.235495819277576
"PES1",-0.144901359944357,-0.0904226254272498,0.235323985371607
"MTA3",0.183477556415625,0.0517599841093523,0.235237540524977
"TYW3",-0.135652516193797,-0.0995708043454799,0.235223320539277
"RNF11",-0.23259524687855,-0.00202280955264023,0.234618056431191
"PSMB2",0.159529579162199,0.0749793863367705,0.23450896549897
"DYNLRB1",-0.186513734419995,-0.0477266517418204,0.234240386161815
"UQCC3",0.104373348146227,0.129548082332087,0.233921430478313
"RPL38",-0.159318616660656,-0.0744407821650785,0.233759398825734
"CAMTA2",-0.130306180763153,-0.103176109836278,0.233482290599431
"HAUS4",0.152996707567228,0.0802303204073498,0.233227027974578
"IDI1",0.161091929110253,0.0719431019238632,0.233035031034117
"ZNF211",-0.160475954067199,-0.0722956628497,0.232771616916899
"TSN",-0.19580504554729,-0.0368540353459084,0.232659080893198
"TMEM98",-0.0091294306266545,-0.223009346365461,0.232138776992115
"PPIG",0.0349292775906775,0.197010125936989,0.231939403527667
"TUSC3",0.18169272308997,0.0500541350415036,0.231746858131474
"FAM120B",-0.131061241277387,-0.100680006575837,0.231741247853225
"PSMD2",0.0441835076760118,0.187168454976883,0.231351962652894
"PARVA",-0.225955785777544,-0.00536317172222356,0.231318957499768
"NEDD8-MDP1",-0.177867154730604,-0.0530868686942378,0.230954023424842
"VPS11",0.141254345173107,0.0894430985124406,0.230697443685548
"KDM2A",-0.176398222446272,-0.054243742299791,0.230641964746063
"PNPLA2",-0.0107339062838321,-0.219839744311,0.230573650594832
"BRK1",-0.138942396123898,-0.0910467756497777,0.229989171773676
"VAMP2",0.0666777172292914,0.162631976361759,0.22930969359105
"N4BP2L2",0.0710518252469932,0.157804969991082,0.228856795238075
"AP2S1",-0.0827485895090945,-0.14591318130584,0.228661770814934
"NAV2",0.13027904500226,0.0983510686658331,0.228630113668093
"UBTD1",-0.103376406866885,-0.125214780122065,0.228591186988951
"FBXL6",-0.0255064174555049,-0.202887081726861,0.228393499182366
"MAPK13",0.169464159789185,0.0587133635091783,0.228177523298364
"VSIG10",0.0630203973609227,0.164451950753134,0.227472348114056
"AIF1L",0.0856503897748242,0.14176564864889,0.227416038423714
"DRAM1",-0.0947519504791448,-0.132633167529653,0.227385118008797
"SLC25A17",-0.190428620832943,-0.0368538346665845,0.227282455499528
"KNOP1",0.085807249162051,0.140643507883651,0.226450757045702
"SRPK2",0.148599257858986,0.0775779723821444,0.22617723024113
"NOP56",0.220759033488903,0.0050493922944046,0.225808425783308
"PPFIBP1",0.0108555157502419,0.21422033632562,0.225075852075862
"C1D",-0.216284785670809,-0.00838084256290461,0.224665628233714
"PILRB",-0.16521604824917,-0.0593251266729178,0.224541174922088
"CMSS1",-0.167636364787573,-0.0562762180240499,0.223912582811623
"SF3B4",-0.104938742760983,-0.118258712796361,0.223197455557344
"CDK9",-0.195132078964953,-0.0279088544181194,0.223040933383072
"CASC3",-0.0221568080066756,-0.200429634359961,0.222586442366636
"LAMTOR2",0.173887784881123,0.0486853718824225,0.222573156763546
"GALT",-0.152464494021197,-0.0698388999687189,0.222303393989915
"SNIP1",-0.141506650925705,-0.0806933358868878,0.222199986812593
"MOB3A",-0.177780823157129,-0.0443495133323699,0.222130336489498
"COPS6",0.0733052204761613,0.148677171086687,0.221982391562848
"PAIP2",-0.171544002790204,-0.0503703376116027,0.221914340401807
"FCF1",-0.164852479716084,-0.0569882020118664,0.221840681727951
"UNG",0.166701418761328,0.055092464501894,0.221793883263222
"FEM1A",-0.136514112749146,-0.0847130675324816,0.221227180281628
"CLTC",-0.216925213598087,-0.00410682699276421,0.221032040590851
"BCKDK",-0.199839858418886,-0.0211276555727995,0.220967513991686
"MTX2",0.0554412123755137,0.165265334064191,0.220706546439705
"MRTFA",-0.206981958689036,-0.0137141940458227,0.220696152734858
"AGO2",-0.100025573272296,-0.120480957692997,0.220506530965292
"PSMC6",0.205906369731544,0.0142690109582464,0.22017538068979
"TRERF1",0.170817896866824,0.0491993027564761,0.2200171996233
"NPHP4",-0.126975838692542,-0.0929164339019948,0.219892272594536
"SLC29A1",-0.217584967598843,-0.00217022490443242,0.219755192503276
"DCTN4",0.0599005617786403,0.159739817753276,0.219640379531916
"DNAJB2",0.14689635836948,0.0725857732156703,0.219482131585151
"ZNF622",0.17394408891571,0.0454597661489302,0.21940385506464
"B3GALT6",0.159424812284866,0.0596841378001498,0.219108950085016
"HDAC8",0.0248554461257999,0.194215172425738,0.219070618551538
"MPLKIP",-0.0990562148431189,-0.11961609041668,0.218672305259799
"SERBP1",0.099550322890062,0.118837262501637,0.218387585391699
"CAMTA1",0.00410133508669031,0.21404288196408,0.21814421705077
"VPS39",0.0335261835258165,0.184557668539807,0.218083852065624
"CSRNP1",-0.198390012262517,-0.0196926377278706,0.218082649990387
"GPX4",-0.0427943395914117,-0.175204164603059,0.217998504194471
"PRKAR1A",-0.150642474079453,-0.0671791725707056,0.217821646650159
"RHOT2",-0.0889162925996336,-0.12863892846431,0.217555221063944
"MED19",-0.197131148763441,-0.0203157665548792,0.21744691531832
"ACOX1",0.0911982030160194,0.125644925348208,0.216843128364228
"PSME2",0.169301170693851,0.0474315040263384,0.216732674720189
"SNX17",-0.0767700732777605,-0.139716133157735,0.216486206435496
"WBP1L",0.0247180302450372,0.191320305901941,0.216038336146978
"RNF38",-0.0275696180783198,-0.188277013595308,0.215846631673628
"ARFGAP2",0.0105482312095431,0.205059387413849,0.215607618623392
"NEIL1",-0.0172046043205647,-0.197918708658843,0.215123312979408
"TMEM50A",0.052800901981052,0.162231153887728,0.21503205586878
"SATB2",0.0424860332330232,0.172396344648531,0.214882377881554
"RAB5B",-0.0707345665653518,-0.144083066816586,0.214817633381938
"PFKM",0.162040026521925,0.0523232961653166,0.214363322687242
"SF3B5",-0.132278054718159,-0.0817295643462224,0.214007619064382
"MRPL17",0.186512691147442,0.0274312197387374,0.213943910886179
"NDUFB10",-0.160083200754762,-0.0538023910841261,0.213885591838888
"PTPN11",0.146998106867131,0.0668612407588371,0.213859347625968
"EIF3E",0.102244242275708,0.111486601996483,0.213730844272191
"CINP",-0.0514849926239531,-0.161478857812285,0.212963850436238
"HNRNPK",0.0770892011088833,0.135532685453052,0.212621886561935
"APRT",0.206671094062488,0.00578621827367165,0.212457312336159
