"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KANSL1",0.354944234109295,0.439856233335217,1,1,1
"MPHOSPH8",0.354944234109295,0.582963759236157,1,1,1
"MPV17",0.354944234109295,0.356467926910287,1,1,1
"MRPL48",0.354944234109295,0.465051926874108,1,1,1
"MTDH",0.354944234109295,0.320035865147948,1,1,1
"NIPBL",0.354944234109295,0.908148737371557,1,1,1
"NUDT19",0.354944234109295,0.360204182427132,1,1,1
"OTUD4",0.354944234109295,0.254847719445864,1,1,1
"PAK2",0.354944234109295,0.259066318618065,1,1,1
"PHF3",0.354944234109295,0.323089486834929,1,1,1
"PKD1",0.354944234109295,0.475292728250169,1,1,1
"PLPP2",0.354944234109295,0.34167870273449,1,1,1
"POLR3K",0.354944234109295,0.375133123973925,1,1,1
"PTPN3",0.354944234109295,0.581524060248408,1,1,1
"RIT1",0.354944234109295,0.506659083091749,1,1,1
"SHKBP1",0.354944234109295,0.369042254304993,1,1,1
"SMYD4",0.354944234109295,0.519058906879347,1,1,1
"SRPK1",0.354944234109295,0.419954419133048,1,1,1
"TOMM20",0.354944234109295,0.324673036847292,1,1,1
"VPS37B",0.354944234109295,0.288551180315215,1,1,1
"ZNF451",0.354944234109295,0.368498899359819,1,1,1
"KDM1B",0.355795628157713,1.43881930531541,0.786,0.688,1
"TXLNG",0.355795628157713,0.773262251338956,0.786,0.688,1
"PTPRU",0.35607460803482,0.786780179844234,0.571,0.375,1
"MEST",0.356638687880002,1.50068364541708,0.643,0.438,1
"UCN",0.356638687880002,0.674405028087102,0.643,0.438,1
"OSBP2",0.357897913788204,0.459920664242606,0.929,0.688,1
"PPP1R9A",0.357897913788204,1.38861805535802,0.786,0.812,1
"TIFA",0.357897913788204,0.281616539794266,0.786,0.812,1
"MUL1",0.360069487100275,0.312206566772246,0.929,0.812,1
"NCOA2",0.360069487100275,0.250762514795063,0.929,0.812,1
"VPS37C",0.360069487100275,0.968129598689403,0.929,0.812,1
"SLC25A10",0.360287568633984,0.383768462816335,0.929,0.938,1
"FAM187A",0.360766283524904,0.352717066389009,0.286,0.125,1
"SLC45A3",0.360766283524904,1.00329628028357,0.286,0.125,1
"SNX18",0.36208059025183,0.744816169974417,0.714,0.625,1
"EID2",0.364045056934897,0.295421632631582,0.786,0.5,1
"C4orf33",0.364045056934897,1.22684250986309,0.643,0.625,1
"TRAPPC6A",0.365960384101035,0.285187730510745,0.857,0.625,1
"ZNF239",0.367967127547337,0.251829767288763,0.214,0.438,1
"CEP290",0.369628147742434,0.474397664215219,0.857,0.75,1
"RAB20",0.369628147742434,0.836003939799567,0.857,0.75,1
"RANBP6",0.369628147742434,0.524520892692376,0.857,0.75,1
"ATP11A",0.369842447197454,0.541410464683171,0.857,0.562,1
"CLIC3",0.369842447197454,0.725690649249637,0.786,0.625,1
"TMEM187",0.370334832583708,1.59592950443546,0.429,0.312,1
"L3MBTL1",0.370463024421742,0.824007464498955,0.857,0.875,1
"FOXJ2",0.371319108247734,0.255619197754962,1,0.875,1
"LIPH",0.371319108247734,0.78534346689925,1,0.875,1
"ESRRA",0.372456936306528,0.6342050084461,0.786,0.562,1
"GPR39",0.372456936306528,0.374252024344355,0.786,0.562,1
"PALB2",0.372456936306528,0.334490891564743,0.786,0.562,1
"ST3GAL3",0.372456936306528,0.517427471882466,0.786,0.562,1
"GLI4",0.373566763230012,0.318126361099966,0.857,0.688,1
"ZFP41",0.373566763230012,0.371736738551767,0.857,0.688,1
"INPP4B",0.373566763230012,0.57671521893001,0.786,0.75,1
"LRIG1",0.373566763230012,1.37019214365813,0.786,0.75,1
"SAXO6",0.373566763230012,0.689202134366151,0.786,0.75,1
"IRX5",0.375478927203065,4.30593845096066,0.214,0.125,1
"SEMA4G",0.375478927203065,1.30012811348854,0.214,0.125,1
"DKK3",0.375523349436393,0.640268357656705,0.357,0.188,1
"SAMD15",0.375523349436393,1.62131725164539,0.357,0.188,1
"MACO1",0.375693625495474,1.3691143358418,0.929,0.75,1
"NIF3L1",0.375693625495474,0.438291498909662,0.929,0.75,1
"C1orf216",0.375693625495474,0.499892114465619,0.857,0.812,1
"OSGIN2",0.375693625495474,0.583280713195195,0.857,0.812,1
"USF1",0.375693625495474,0.795626855553823,0.857,0.812,1
"PLEKHG3",0.376665372164279,0.787113198266558,1,0.812,1
"PPP1R13B",0.376665372164279,0.314252442493937,1,0.812,1
"ARK2N",0.376665372164279,0.530984740430494,0.857,0.938,1
"PDCD11",0.376665372164279,1.17013636391262,0.929,0.875,1
"TMEM116",0.376665372164279,0.258199423475384,0.929,0.875,1
"ARL5B",0.376918015020697,0.651760292318789,0.929,1,1
"ENC1",0.376918015020697,0.371730085753695,0.929,1,1
"NBPF15",0.376918015020697,0.268314576429201,0.929,1,1
"RASGEF1B",0.376918015020697,0.62313644754239,0.929,1,1
"RSBN1L",0.376918015020697,1.6560584787339,0.929,1,1
"TM2D2",0.376918015020697,0.514784465516879,0.929,1,1
"BLTP2",0.376918015020697,0.30619251579696,1,0.938,1
"DHRS4L2",0.376918015020697,0.668920498313279,1,0.938,1
"GLE1",0.376918015020697,0.552710820029032,1,0.938,1
"PLSCR1",0.376918015020697,0.546836575308195,1,0.938,1
"RIC8B",0.376918015020697,0.766521205779142,1,0.938,1
"SDC1",0.376918015020697,0.59340174418568,1,0.938,1
"THAP6",0.376918015020697,1.22471084635499,1,0.938,1
"TIPARP",0.376918015020697,0.284486683560551,1,0.938,1
"BLOC1S2",0.376918015020697,0.279621682418906,1,1,1
"COP1",0.376918015020697,0.433690699495674,1,1,1
"COX5B",0.376918015020697,0.3521187830607,1,1,1
"CYP3A5",0.376918015020697,0.640303362881832,1,1,1
"FDPS",0.376918015020697,0.402432925617846,1,1,1
"HSD17B12",0.376918015020697,0.480602400548531,1,1,1
"LUC7L3",0.376918015020697,0.2879409142783,1,1,1
"MKRN1",0.376918015020697,0.357778619374116,1,1,1
"MRPL47",0.376918015020697,0.321928274087227,1,1,1
"NFE2L2",0.376918015020697,0.32915157185418,1,1,1
"NHERF1",0.376918015020697,0.671173763897625,1,1,1
"PHF20",0.376918015020697,0.254671711573859,1,1,1
"SCP2",0.376918015020697,0.43679906565724,1,1,1
"SFXN1",0.376918015020697,0.26725114578915,1,1,1
"TUBGCP2",0.376918015020697,0.345201437299161,1,1,1
"YARS1",0.376918015020697,0.54360473196321,1,1,1
"ZMYM2",0.376918015020697,0.788170008181698,1,1,1
"AS3MT",0.378212998763776,0.418743545155633,0.5,0.312,1
"EFNA4",0.378521946457112,0.626643454429097,0.714,0.438,1
"CCDC92",0.379343661502582,0.721213902690026,0.429,0.25,1
"MISP3",0.379343661502582,0.716406079412206,0.429,0.25,1
"SECTM1",0.379362970733416,0.328331610288178,0.571,0.375,1
"SNORC",0.379362970733416,0.584226335289247,0.571,0.375,1
"VAMP5",0.379362970733416,0.341331790521852,0.571,0.375,1
"PHKA1",0.379424652998578,0.636926863567485,0.643,0.438,1
"BBS1",0.382222070939075,1.19146698467428,0.786,0.938,1
"IFIT1",0.382222070939075,0.858660994271982,0.786,0.938,1
"RAD18",0.382222070939075,0.598349236010896,0.929,0.812,1
"STK11IP",0.382222070939075,0.600681990630659,0.929,0.812,1
"LRSAM1",0.382516921793661,0.398711024205688,0.929,0.938,1
"MCM3AP",0.382516921793661,1.0296277491088,0.929,0.938,1
"ZHX2",0.384780392741366,0.629068184563933,0.857,0.5,1
"SLC67A1",0.386899855885611,1.28193716791237,0.643,0.625,1
"ZNF138",0.388522436408215,0.890670198684458,0.714,0.75,1
"ZC2HC1C",0.390687834617263,0.621101432486156,0.571,0.438,1
"ZNF484",0.390687834617263,0.85145922447515,0.571,0.438,1
"ETV7",0.390727168235628,1.25377094585076,0.571,0.5,1
"PRICKLE4",0.391826309067688,1.24155024056055,0.214,0.062,1
"AREG",0.392658366379246,1.0170231919106,0.786,0.625,1
"XYLB",0.392658366379246,0.951471598624643,0.714,0.688,1
"ATF3",0.393056378587452,0.644377713399847,0.857,0.875,1
"GGPS1",0.393056378587452,0.487739874122268,0.857,0.875,1
"MREG",0.393056378587452,0.537921943849444,0.857,0.875,1
"TIGAR",0.393056378587452,1.37064308680411,0.857,0.875,1
"ZNF462",0.393056378587452,1.94297273074104,0.857,0.875,1
"ATP2C1",0.393828926609966,0.703637072084923,1,0.875,1
"CTSZ",0.393828926609966,0.54646549130201,1,0.875,1
"JAK1",0.393828926609966,0.800414033037971,1,0.875,1
"NPDC1",0.393828926609966,0.398318973045997,1,0.875,1
"RHOB",0.393828926609966,0.345932314149455,1,0.875,1
"ZNF136",0.393828926609966,1.08070055339312,1,0.875,1
"NAPEPLD",0.39635245328832,0.603803330209011,0.857,0.688,1
"ARHGEF3",0.39635245328832,0.705233936117161,0.786,0.75,1
"CHDH",0.398467171642937,0.985554676248791,0.929,0.75,1
"SOS1",0.398467171642937,0.768293594809796,0.929,0.75,1
"DPF1",0.398467171642937,0.460913952755333,0.786,0.875,1
"TDRD3",0.398467171642937,0.742984642164206,0.857,0.812,1
"HHAT",0.399233599574482,0.738415485883313,0.5,0.375,1
"IFT70A",0.399233599574482,1.01205257547666,0.5,0.375,1
"STOX1",0.399233599574482,0.866201940947574,0.5,0.375,1
"TBX1",0.399233599574482,0.315777314100137,0.5,0.375,1
"DNAAF2",0.399433678413631,0.581756003275136,0.857,0.938,1
"FAM217B",0.399433678413631,0.707280087030354,0.857,0.938,1
"JMJD4",0.399433678413631,0.625885466002755,0.929,0.875,1
"PCSK6",0.399433678413631,0.960939283793374,0.929,0.875,1
"RUFY3",0.399433678413631,0.355682808242848,0.929,0.875,1
"SHMT1",0.399433678413631,0.373392082840467,0.929,0.875,1
"SPHK1",0.399433678413631,0.363583039198893,0.929,0.875,1
"UBAC2",0.399433678413631,0.589597475755946,0.929,0.875,1
"LYPLA2",0.399683405631206,0.633783624834898,0.929,1,1
"OSMR",0.399683405631206,0.361876381537742,0.929,1,1
"BRWD1",0.399683405631206,0.707739631285524,1,0.938,1
"EVPL",0.399683405631206,0.296672160121933,1,0.938,1
"NIT1",0.399683405631206,0.271959799234472,1,0.938,1
"AMMECR1L",0.399683405631206,0.280654875307872,1,1,1
"BTBD9",0.399683405631206,0.298601311703334,1,1,1
"CCAR2",0.399683405631206,0.491910301365915,1,1,1
"CDKL5",0.399683405631206,0.745307924368064,1,1,1
"CEP41",0.399683405631206,0.600788388040127,1,1,1
"COASY",0.399683405631206,0.27906262183047,1,1,1
"DDAH1",0.399683405631206,0.385680643531795,1,1,1
"EIF5B",0.399683405631206,0.447838250392487,1,1,1
"FUNDC2",0.399683405631206,0.364762402999903,1,1,1
"GRINA",0.399683405631206,0.337361371838241,1,1,1
"L2HGDH",0.399683405631206,0.464049003941538,1,1,1
"MBD6",0.399683405631206,0.433068096060171,1,1,1
"ME2",0.399683405631206,0.295987715161147,1,1,1
"MED29",0.399683405631206,0.389064881332515,1,1,1
"NDUFS2",0.399683405631206,0.336979000341108,1,1,1
"OCIAD1",0.399683405631206,0.447885619327094,1,1,1
"R3HDM4",0.399683405631206,0.662128416253443,1,1,1
"RAB3IP",0.399683405631206,0.630070588942635,1,1,1
"REEP5",0.399683405631206,0.269692463343393,1,1,1
"RRP15",0.399683405631206,0.603989295478294,1,1,1
"SCAF8",0.399683405631206,0.468802800456719,1,1,1
"SERP1",0.399683405631206,0.289336199510551,1,1,1
"SPPL2A",0.399683405631206,0.260097593094682,1,1,1
"SRD5A1",0.399683405631206,0.810297997958559,1,1,1
"SYNGR2",0.399683405631206,0.299946912932221,1,1,1
"TNFRSF10B",0.399683405631206,0.26769193990923,1,1,1
"TSEN15",0.399683405631206,0.394950820923692,1,1,1
"UBAP2L",0.399683405631206,0.300573304488363,1,1,1
"UBE2D4",0.399683405631206,0.441075584731447,1,1,1
"ZFAND3",0.399683405631206,0.480734642603346,1,1,1
"ZNF706",0.399683405631206,0.353993704429023,1,1,1
"TLE2",0.400405507600517,0.315349826911006,0.714,0.5,1
"PUS3",0.402326652291329,0.936991356574171,0.643,0.5,1
"CCDC15",0.402326652291329,1.57585384640395,0.571,0.562,1
"EFS",0.40255872063968,0.253465468891848,0.5,0.312,1
"MOCS1",0.40255872063968,0.573864060853297,0.5,0.312,1
"KLC4",0.403058835219473,1.06366146639362,0.786,0.812,1
"MTMR2",0.403058835219473,0.954476708079507,0.786,0.812,1
"SLA2",0.403058835219473,0.350559127065118,0.786,0.812,1
"TDRD7",0.403058835219473,0.885454326441403,0.786,0.812,1
"TP53I11",0.403430854232327,0.628703537074505,0.571,0.375,1
"RASL11A",0.404753178966073,2.22306414631479,0.357,0.25,1
"ABHD11",0.405537884652445,0.547824184817586,0.929,0.938,1
"ANKRD52",0.405537884652445,0.321727793972442,0.929,0.938,1
"LAT",0.405537884652445,1.82435903317371,0.929,0.938,1
"UBQLN4",0.405537884652445,0.251613102019126,0.929,0.938,1
"VMA22",0.405537884652445,0.438971275043015,0.929,0.938,1
"DHRS12",0.408339318472859,0.4143024259118,0.714,0.625,1
"FUZ",0.408339318472859,1.1213676812034,0.714,0.625,1
"SLC33A2",0.411909724532299,0.421079191664224,0.857,0.625,1
"COXFA4L3",0.413466689427904,0.653353218514017,0.643,0.562,1
"ST20",0.413643291873155,1.33064645668923,0.5,0.438,1
"FSCN2",0.414712643678161,0.762744351433949,0.286,0.125,1
"PMEL",0.414712643678161,1.41038371889926,0.286,0.125,1
"EHF",0.415599781808442,0.551608511333056,0.571,0.438,1
"MAPK11",0.415599781808442,0.45017724655049,0.571,0.438,1
"PRSS53",0.415859383689648,1.72048071990311,0.357,0.562,1
"MED26",0.416283815436623,1.41766224771473,0.714,0.688,1
"NBEAL2",0.416283815436623,1.52664497519001,0.714,0.688,1
"ARHGAP32",0.416443597946469,0.880973369204836,0.857,0.875,1
"PEX14",0.416443597946469,0.52973459277058,0.857,0.875,1
"PYURF",0.416443597946469,0.511749187830135,0.857,0.875,1
"SBNO2",0.416569493031262,0.675591210408574,0.357,0.188,1
"TAPBP",0.416569493031262,1.21538011430494,0.357,0.188,1
"EPCAM",0.417123890755001,0.475868561778252,1,0.875,1
"MTOR",0.417123890755001,0.55446181260888,1,0.875,1
"PRSS27",0.417123890755001,0.786491636036429,1,0.875,1
"SLC48A1",0.417123890755001,0.262715379954487,1,0.875,1
"DIPK1B",0.418390804597701,5.50188478940061,0.143,0,1
"LENG1",0.418390804597701,2.14192852108716,0.143,0,1
"LMNTD2",0.418390804597701,1.88727825228098,0.143,0,1
"PPP1R11",0.418390804597701,3.85104729179974,0.143,0,1
"RDM1",0.418390804597701,4.73515099595497,0.143,0,1
"RIBC1",0.418390804597701,4.98365538578242,0.143,0,1
"SERINC4",0.418390804597701,3.70335455977868,0.143,0,1
"SH3BP1",0.418390804597701,3.67654088126385,0.143,0,1
"TSNAX-DISC1",0.418390804597701,1.9080374671528,0.143,0,1
"CISH",0.418390804597701,5.01880426373677,0.143,0.062,1
"IL4I1",0.418390804597701,3.98760945107287,0.143,0.062,1
"INHA",0.418390804597701,4.19114080111541,0.143,0.062,1
"KIF3C",0.419196497382544,0.648237885040376,0.786,0.562,1
"SLC5A3",0.419196497382544,0.811759060502111,0.786,0.562,1
"FGD6",0.419936354492173,0.821362453553796,0.786,0.75,1
"FRMD6",0.420024855133493,0.436793578402808,0.643,0.875,1
"PRMT9",0.420024855133493,0.404142355187978,0.714,0.812,1
"FBXW9",0.422025808561148,1.02657999085777,0.786,0.875,1
"TGS1",0.422982743234506,0.349207403615992,1,0.812,1
"ABCC3",0.422982743234506,1.06720557471826,0.857,0.938,1
"TENT4A",0.422982743234506,0.361040774596514,0.929,0.875,1
"SCCPDH",0.423232456699067,0.547426425570808,0.929,1,1
"CHMP7",0.423232456699067,0.303418021072475,1,0.938,1
"NME4",0.423232456699067,0.274571849801355,1,0.938,1
"TMEM97",0.423232456699067,0.322288863883041,1,0.938,1
"TOPORS",0.423232456699067,0.400598968335837,1,0.938,1
"A1BG",0.423232456699067,0.388131055823103,1,1,1
"ACOT11",0.423232456699067,0.672272485459333,1,1,1
"ALG13",0.423232456699067,0.285008694611831,1,1,1
"ARF3",0.423232456699067,0.314775933075839,1,1,1
"CCNB1IP1",0.423232456699067,0.754393015791465,1,1,1
"CEP350",0.423232456699067,0.324490479097364,1,1,1
"CHMP2A",0.423232456699067,0.285995750483814,1,1,1
"HERC4",0.423232456699067,0.777019347488275,1,1,1
"JPT2",0.423232456699067,0.657030211297818,1,1,1
"MPZL1",0.423232456699067,0.438756220583543,1,1,1
"NCBP1",0.423232456699067,0.848529852262644,1,1,1
"NUP214",0.423232456699067,0.370433010409191,1,1,1
"PLEKHH3",0.423232456699067,0.460835179139651,1,1,1
"PLEKHJ1",0.423232456699067,0.280340904925574,1,1,1
"SAT1",0.423232456699067,0.252583357715205,1,1,1
"SLC25A33",0.423232456699067,0.89661101492973,1,1,1
"TSPAN31",0.423232456699067,0.547219753817852,1,1,1
"USP16",0.423232456699067,0.33831061283666,1,1,1
"XYLT2",0.423232456699067,0.554299715939558,1,1,1
"YTHDF2",0.423232456699067,0.285465943972222,1,1,1
"CCDC7",0.425773779776778,1.14153557710018,0.429,0.312,1
"RRAGB",0.426963264153957,0.78293570756849,0.643,0.5,1
"ZNF709",0.427998632262816,0.427198950448963,0.5,0.312,1
"EPHA4",0.428401265483529,0.702693358227868,0.571,0.375,1
"NUDT7",0.428401265483529,0.918767508302736,0.571,0.375,1
"POLR3D",0.428880007880477,0.456915420879092,0.929,0.812,1
"HAUS6",0.429341022643133,0.60883722511253,0.929,0.938,1
"NOL8",0.429341022643133,0.525929344239733,0.929,0.938,1
"SFN",0.429341022643133,0.378130352025221,0.929,0.938,1
"SLC35A5",0.429341022643133,0.33367586492207,0.929,0.938,1
"TTLL7",0.429341022643133,2.32230667866675,0.929,0.938,1
"EXOC6B",0.432657052966465,1.35889594000431,0.714,0.625,1
"PLEKHG6",0.432657052966465,0.529450635029614,0.714,0.625,1
"EGR2",0.43362763062913,0.773648495556227,0.429,0.25,1
"SESTD1",0.435111525764466,0.422374637017791,0.714,0.562,1
"VAMP8",0.435111525764466,0.442731015774523,0.714,0.562,1
"MACROH2A2",0.435111525764466,0.99196735802697,0.643,0.625,1
"MFHAS1",0.435111525764466,1.33523731429072,0.643,0.625,1
"HASPIN",0.438397698295675,0.65018145460472,0.643,0.562,1
"METTL4",0.438397698295675,0.463992792262808,0.643,0.562,1
"PLEKHN1",0.438397698295675,0.608871187407632,0.643,0.562,1
"PLA2G6",0.44038157048067,1.06713742404096,0.5,0.438,1
"ANKRD27",0.440604891912489,0.2953706930311,1,0.75,1
"MTMR3",0.440604891912489,0.398191133370191,1,0.75,1
"PTPN18",0.440604891912489,0.868862802781422,1,0.75,1
"RAD9B",0.440604891912489,0.632462439629019,0.857,0.875,1
"VCF2",0.440703157193333,0.296352747417811,0.857,0.562,1
"ZNF746",0.440703157193333,0.286674279110898,0.714,0.688,1
"EBF4",0.441134988061525,1.31402021958956,0.357,0.25,1
"MRPS27",0.441186754404016,0.540440022586044,0.857,1,1
"FIBCD1",0.441186754404016,0.460190160987018,1,0.875,1
"PAQR5",0.441186754404016,0.633383438877658,1,0.875,1
"PBXIP1",0.441186754404016,0.28928225071454,1,0.875,1
"FAM219A",0.44126693447222,0.709995758303627,0.571,0.438,1
"ICAM3",0.44126693447222,0.310971903991767,0.571,0.438,1
"ZDHHC23",0.44126693447222,0.364543341585045,0.571,0.438,1
"PRLR",0.44126693447222,1.52935627067427,0.5,0.5,1
"TOP1MT",0.444298978821563,0.269776840959533,0.857,0.688,1
"ZNF181",0.444298978821563,0.448546427642604,0.857,0.688,1
"FUCA1",0.444298978821563,0.689988377064698,0.786,0.75,1
"KRT10-AS1",0.444298978821563,0.545368163983505,0.786,0.75,1
"PAPSS2",0.444298978821563,0.880657369872893,0.786,0.75,1
"TVP23A",0.444298978821563,0.965392910124619,0.786,0.75,1
"TUBE1",0.447302650704232,0.353585329605461,0.857,0.938,1
"BOD1",0.447302650704232,0.323902432977002,0.929,0.875,1
"RECQL5",0.447302650704232,0.472474769033275,0.929,0.875,1
"STX5",0.447302650704232,0.253148322867272,0.929,0.875,1
"MAGOHB",0.447547426836977,0.398206616553584,0.929,1,1
"WDR18",0.447547426836977,0.371377338907283,0.929,1,1
"ATAD2B",0.447547426836977,0.299784859182363,1,0.938,1
"ATP2B4",0.447547426836977,0.588927137486876,1,0.938,1
"CMTR1",0.447547426836977,0.288909249162197,1,0.938,1
"IMP4",0.447547426836977,0.38372320028058,1,0.938,1
"MIX23",0.447547426836977,0.424776059064786,1,0.938,1
"MKNK1",0.447547426836977,0.427273339396444,1,0.938,1
"POLR1C",0.447547426836977,0.270465574335509,1,0.938,1
"RYBP",0.447547426836977,0.434538340272029,1,0.938,1
"SLC9A8",0.447547426836977,0.361840282465385,1,0.938,1
"ST3GAL1",0.447547426836977,0.409008132764474,1,0.938,1
"AGO3",0.447547426836977,0.66268421499181,1,1,1
"ARRDC1",0.447547426836977,0.346003186136858,1,1,1
"ATP1B3",0.447547426836977,0.294619475341117,1,1,1
"C2orf92",0.447547426836977,0.802900071360864,1,1,1
"COX17",0.447547426836977,0.315180310469086,1,1,1
"EGLN1",0.447547426836977,0.442587327585608,1,1,1
"GALE",0.447547426836977,0.252607143547725,1,1,1
"H3-3A",0.447547426836977,0.284692454666169,1,1,1
"HYCC2",0.447547426836977,0.477497590223043,1,1,1
"KRT18",0.447547426836977,0.443624745290432,1,1,1
"LITAF",0.447547426836977,0.577536949340637,1,1,1
"MCM3",0.447547426836977,0.34614539353402,1,1,1
"MICU2",0.447547426836977,0.270057373199457,1,1,1
"MTIF3",0.447547426836977,0.30711550064199,1,1,1
"NDUFV3",0.447547426836977,0.336296137997226,1,1,1
"NR1H2",0.447547426836977,0.282269619130184,1,1,1
"PWWP3A",0.447547426836977,0.388851534653903,1,1,1
"RIGI",0.447547426836977,0.477190180567979,1,1,1
"RNF213",0.447547426836977,0.397635137533341,1,1,1
"SEC14L1",0.447547426836977,0.326287564048648,1,1,1
"SKP1",0.447547426836977,0.290546924292412,1,1,1
"SMUG1",0.447547426836977,0.266843469398667,1,1,1
"SPTLC3",0.447547426836977,1.33602343469279,1,1,1
"TBC1D9B",0.447547426836977,0.950298873780225,1,1,1
"TOP1",0.447547426836977,0.256607598983615,1,1,1
"UCP2",0.447547426836977,0.459531832254934,1,1,1
"XRCC5",0.447547426836977,0.294197161148334,1,1,1
"ZBTB37",0.447547426836977,0.692759711218503,1,1,1
"ZNF440",0.447547426836977,0.333709624899774,1,1,1
"FAM98B",0.451383912446941,0.717737020126762,0.786,0.812,1
"MON1A",0.452445548811422,0.575926333656131,0.643,0.5,1
"AQP11",0.452915764340052,0.980161918406004,0.5,0.375,1
"ARHGEF38",0.452915764340052,3.5432284368899,0.429,0.438,1
"AGPAT1",0.453175187432084,0.513993680748854,0.643,0.438,1
"CHML",0.453359051468418,0.576148746844692,0.929,0.812,1
"CLOCK",0.453359051468418,0.353059812055581,0.929,0.812,1
"IFNAR2",0.453359051468418,0.589277946023183,0.929,0.812,1
"NEU3",0.453359051468418,0.380442655498008,0.929,0.812,1
"USP32",0.453359051468418,0.664191130353009,0.929,0.812,1
"UTP25",0.453359051468418,0.398465342827153,0.929,0.812,1
"ZDHHC6",0.453359051468418,0.515303847623191,0.929,0.812,1
"COA5",0.453908099269938,0.684529397519165,0.929,0.938,1
"DENND5B",0.453908099269938,1.61157012039261,0.929,0.938,1
"OMA1",0.453908099269938,0.333230879025605,0.929,0.938,1
"POU5F2",0.453908099269938,0.953578894004958,0.929,0.938,1
