"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.789635907880253,-0.228600083992503,0.786,0.875,1,"SMIM30"
0.789980517137372,0.0740511304364126,1,0.812,1,"COG3"
0.789980517137372,0.0896050414068204,0.857,0.938,1,"RFC3"
0.789980517137372,0.427900181711111,0.857,0.938,1,"ZNF439"
0.789980517137372,0.115991877740173,0.929,0.875,1,"ELMOD2"
0.789980517137372,0.187147597610181,0.929,0.875,1,"G6PD"
0.789980517137372,-0.202909015198537,0.929,0.875,1,"MINDY1"
0.789980517137372,-0.10977165396171,0.929,0.875,1,"NEK1"
0.789980517137372,-0.647078473432749,0.929,0.875,1,"SPOPL"
0.789980517137372,-1.82248499252152,0.929,0.875,1,"STEAP4"
0.789980517137372,0.0227120165657744,0.929,0.875,1,"TMEM260"
0.789980517137372,-0.0337514759228581,0.929,0.875,1,"UBE2M"
0.790011035074138,-0.82147821406908,1,0.812,1,"ACTR8"
0.790011035074138,-0.412626063777309,1,0.812,1,"PHF11"
0.790011035074138,0.135485348105838,0.857,0.938,1,"NCKAP5L"
0.790011035074138,-0.159031395679764,0.857,0.938,1,"RUSC2"
0.790011035074138,-0.175332226702698,0.929,0.875,1,"ATAD1"
0.790011035074138,-0.439644760812726,0.929,0.875,1,"CCDC77"
0.790011035074138,-0.172370644715619,0.929,0.875,1,"GEMIN4"
0.790011035074138,-0.100965878374126,0.929,0.875,1,"TIMELESS"
0.790053559391615,0.193584499282455,0.5,0.688,1,"HLA-E"
0.790053559391615,-0.236109336213134,0.643,0.562,1,"RPP40"
0.790107017354756,-0.0655714468563646,0.929,1,1,"BOLA3"
0.790107017354756,0.11119173054951,0.929,1,1,"CREBZF"
0.790107017354756,0.0297899106512514,0.929,1,1,"DMAC1"
0.790107017354756,-0.189405137284981,0.929,1,1,"FOS"
0.790107017354756,0.519289967600556,0.929,1,1,"GIGYF1"
0.790107017354756,-0.17097766494346,0.929,1,1,"IPO8"
0.790107017354756,-0.530848813070742,0.929,1,1,"JADE2"
0.790107017354756,-0.340103200898444,0.929,1,1,"KPNA3"
0.790107017354756,-0.0498076110558499,0.929,1,1,"MED15"
0.790107017354756,-0.0967589356390786,0.929,1,1,"PLOD3"
0.790107017354756,-0.261144998998788,0.929,1,1,"RAB35"
0.790107017354756,-1.84494352526031,0.929,1,1,"SHQ1"
0.790107017354756,-0.141506650925705,0.929,1,1,"SNIP1"
0.790107017354756,0.0572309039161851,0.929,1,1,"SPAG1"
0.790107017354756,-0.099730676157681,0.929,1,1,"SRP72"
0.790107017354756,0.0217297544034758,1,0.938,1,"ACBD5"
0.790107017354756,0.287466906356443,1,0.938,1,"ATG9A"
0.790107017354756,-0.0523981080807161,1,0.938,1,"CHPT1"
0.790107017354756,0.176191473694385,1,0.938,1,"ELOA"
0.790107017354756,-0.257800807799231,1,0.938,1,"GAR1"
0.790107017354756,0.125324574736991,1,0.938,1,"GINS1"
0.790107017354756,-0.145280186569155,1,0.938,1,"HIP1"
0.790107017354756,-0.608770605254168,1,0.938,1,"IFNAR1"
0.790107017354756,0.185800177473613,1,0.938,1,"KIFC3"
0.790107017354756,0.104676359539412,1,0.938,1,"KPNA4"
0.790107017354756,-0.0852845381400273,1,0.938,1,"LSM2"
0.790107017354756,-0.461384532878069,1,0.938,1,"MED20"
0.790107017354756,0.276746701202693,1,0.938,1,"NAXD"
0.790107017354756,0.499855711305774,1,0.938,1,"P3H4"
0.790107017354756,-0.255029276793453,1,0.938,1,"PAAF1"
0.790107017354756,-0.229260973998521,1,0.938,1,"PITRM1"
0.790107017354756,-0.330402544352285,1,0.938,1,"PNMA1"
0.790107017354756,-0.0684742911206246,1,0.938,1,"PRKRA"
0.790107017354756,-0.158385003162681,1,0.938,1,"RFXANK"
0.790107017354756,-0.23259524687855,1,0.938,1,"RNF11"
0.790107017354756,-0.191183941714322,1,0.938,1,"SIPA1L3"
0.790107017354756,-0.0730601096150627,1,0.938,1,"SNX19"
0.790107017354756,-0.103816003245869,1,0.938,1,"TAFAZZIN"
0.790107017354756,0.148578466052751,1,0.938,1,"TBC1D4"
0.790107017354756,0.0197056647247384,1,0.938,1,"TMF1"
0.790107017354756,0.414367359119022,1,0.938,1,"VAMP4"
0.790107017354756,-0.252840663169287,1,0.938,1,"WDR82"
0.790107017354756,0.493358963920032,1,0.938,1,"ZNF432"
0.790107017354756,-0.665491662739996,1,1,1,"ACYP2"
0.790107017354756,-0.0180196272843718,1,1,1,"ALDH3A2"
0.790107017354756,-0.160433703073342,1,1,1,"ANAPC13"
0.790107017354756,0.226166398890467,1,1,1,"ANXA5"
0.790107017354756,-0.524488597693471,1,1,1,"ARMC8"
0.790107017354756,0.0781094744782944,1,1,1,"BRD7"
0.790107017354756,-0.315110035956961,1,1,1,"C15orf61"
0.790107017354756,-0.345582663886046,1,1,1,"C5orf22"
0.790107017354756,0.283706311322517,1,1,1,"CAMK1D"
0.790107017354756,0.10036262579419,1,1,1,"CCNI"
0.790107017354756,-0.191156274988575,1,1,1,"CEBPZ"
0.790107017354756,-0.0188912013935987,1,1,1,"CGGBP1"
0.790107017354756,-0.0516820445944646,1,1,1,"CHLSN"
0.790107017354756,-0.503382770041558,1,1,1,"CLPX"
0.790107017354756,-0.33190539973102,1,1,1,"CLTB"
0.790107017354756,-0.150606785220551,1,1,1,"CMPK1"
0.790107017354756,-0.197297541005376,1,1,1,"COA7"
0.790107017354756,-0.153623955619313,1,1,1,"CYB5RL"
0.790107017354756,0.0599005617786403,1,1,1,"DCTN4"
0.790107017354756,-0.200694374122318,1,1,1,"DDX27"
0.790107017354756,0.257542161138823,1,1,1,"DNAJC21"
0.790107017354756,0.144019396723304,1,1,1,"DNAJC5"
0.790107017354756,0.263916951013455,1,1,1,"DPP9"
0.790107017354756,0.0826601241194478,1,1,1,"EEF1A1"
0.790107017354756,0.526568368077593,1,1,1,"EFHC1"
0.790107017354756,-0.1841335049483,1,1,1,"EHD1"
0.790107017354756,-0.214522340410044,1,1,1,"EHD4"
0.790107017354756,-0.00501499451764431,1,1,1,"ERVK3-1"
0.790107017354756,0.196750872000272,1,1,1,"G3BP2"
0.790107017354756,-0.170910626642689,1,1,1,"GART"
0.790107017354756,-0.0427943395914117,1,1,1,"GPX4"
0.790107017354756,0.215878828996686,1,1,1,"GSDMD"
0.790107017354756,-0.0453663585633146,1,1,1,"GSPT1"
0.790107017354756,-0.122031612435968,1,1,1,"H2AJ"
0.790107017354756,0.113625558910193,1,1,1,"HELZ"
0.790107017354756,-0.228411585506736,1,1,1,"HNRNPA0"
0.790107017354756,-0.155436778993129,1,1,1,"INTS11"
0.790107017354756,0.381831829356641,1,1,1,"IRAK1"
0.790107017354756,-0.294603581810876,1,1,1,"ISY1"
0.790107017354756,-0.086896853480201,1,1,1,"KANSL3"
0.790107017354756,-0.220646496242026,1,1,1,"KCMF1"
0.790107017354756,0.20395301852391,1,1,1,"KDELR1"
0.790107017354756,-0.215003028665463,1,1,1,"KLF10"
0.790107017354756,-0.0804113731143659,1,1,1,"LCLAT1"
0.790107017354756,-0.0997577340154354,1,1,1,"MAPKAPK5"
0.790107017354756,-0.508095600301737,1,1,1,"METTL6"
0.790107017354756,0.214363507094543,1,1,1,"MMP24OS"
0.790107017354756,-0.0777360270345735,1,1,1,"MRFAP1"
0.790107017354756,0.367864907743622,1,1,1,"MTO1"
0.790107017354756,-0.316951405967548,1,1,1,"MTPN"
0.790107017354756,0.0520398656168446,1,1,1,"NASP"
0.790107017354756,-0.265129955632847,1,1,1,"OARD1"
0.790107017354756,0.00705277673505034,1,1,1,"PCNA"
0.790107017354756,-0.398546229834021,1,1,1,"PCSK7"
0.790107017354756,-0.158956029653505,1,1,1,"PDCL3"
0.790107017354756,-0.171496696420803,1,1,1,"POLD3"
0.790107017354756,-0.0780813736552304,1,1,1,"POLR2F"
0.790107017354756,0.00847210351332794,1,1,1,"POMP"
0.790107017354756,0.268808357324656,1,1,1,"PPM1B"
0.790107017354756,0.0971890100744286,1,1,1,"PRORP"
0.790107017354756,-0.103789573748426,1,1,1,"PUM2"
0.790107017354756,0.318324561194243,1,1,1,"RABGAP1"
0.790107017354756,-0.020637539196505,1,1,1,"RAD23B"
0.790107017354756,0.343183603246736,1,1,1,"RETREG3"
0.790107017354756,-0.0843665772045856,1,1,1,"RPL10"
0.790107017354756,0.0754421330257946,1,1,1,"RPN1"
0.790107017354756,-0.142652618505846,1,1,1,"SDF2"
0.790107017354756,0.0264570963256996,1,1,1,"SEC22B"
0.790107017354756,0.0934453262567869,1,1,1,"SEMA4B"
0.790107017354756,-0.16605941958019,1,1,1,"SF3B1"
0.790107017354756,0.0654873356496468,1,1,1,"SLC2A1"
0.790107017354756,-0.473241752914846,1,1,1,"SMIM12"
0.790107017354756,-0.138117709488353,1,1,1,"SNRPD3"
0.790107017354756,-0.00678258863006675,1,1,1,"SUPT4H1"
0.790107017354756,0.94364552057444,1,1,1,"TARS1"
0.790107017354756,0.100969492243599,1,1,1,"TASOR"
0.790107017354756,-0.01270194784456,1,1,1,"TFG"
0.790107017354756,-0.0306536995177966,1,1,1,"TIMM44"
0.790107017354756,-0.243714989463061,1,1,1,"TM9SF1"
0.790107017354756,-0.048882720480977,1,1,1,"TMEM14B"
0.790107017354756,0.186108397377816,1,1,1,"TMEM33"
0.790107017354756,0.333750091130122,1,1,1,"TP53INP1"
0.790107017354756,-0.461354155186818,1,1,1,"TPR"
0.790107017354756,0.212962399710478,1,1,1,"TSC1"
0.790107017354756,-0.0262029923356071,1,1,1,"TSG101"
0.790107017354756,-0.070701221655793,1,1,1,"TXLNA"
0.790107017354756,-0.072628624167745,1,1,1,"UEVLD"
0.790107017354756,0.233246580367879,1,1,1,"UHMK1"
0.790107017354756,-0.190510129119696,1,1,1,"USP10"
0.790107017354756,-0.607932655483256,1,1,1,"USP13"
0.790107017354756,0.100992890574037,1,1,1,"UTP11"
0.790107017354756,-0.0472154938311986,1,1,1,"VPS28"
0.790107017354756,-0.61136540368668,1,1,1,"WDR75"
0.790107017354756,0.103579053768603,1,1,1,"WWTR1"
0.790107017354756,0.0299276227484411,1,1,1,"ZC3H14"
0.790107017354756,0.143928457542632,1,1,1,"ZCCHC17"
0.790107017354756,-0.213658727331943,1,1,1,"ZNF714"
0.790107017354756,-0.136814757805499,1,1,1,"ZNF90"
0.790400355377867,-1.14254484371891,0.357,0.25,1,"MVB12B"
0.790401964480436,-0.0151562438554209,0.5,0.562,1,"PINX1"
0.790956568499376,-1.42765003494374,0.429,0.375,1,"ZNF202"
0.795284628067803,-0.304968135224905,0.643,0.688,1,"BBC3"
0.795284628067803,-0.129779453951943,0.643,0.688,1,"ZCCHC3"
0.795563374143681,-0.247672295907316,0.643,0.812,1,"NR4A3"
0.795563374143681,-0.501723691856568,0.786,0.688,1,"ZNF343"
0.795686807439074,0.376754633734318,0.643,0.812,1,"SART3"
0.795686807439074,-0.391557423524064,0.786,0.688,1,"CDR2"
0.795686807439074,-0.158715149166232,0.786,0.688,1,"GCAT"
0.795686807439074,1.47873237001084,0.786,0.688,1,"LRP1"
0.797140322167778,0.873942651849508,0.786,0.812,1,"LPCAT4"
0.797140322167778,-0.87151822806038,0.786,0.812,1,"PROSER1"
0.797237941056992,-0.343804199903301,0.786,0.938,1,"AP1AR"
0.797237941056992,-0.521423959363172,0.929,0.812,1,"DFFB"
0.797237941056992,0.170797534194404,0.929,0.812,1,"LY6G5B"
0.797404613826558,0.207310993747511,0.786,0.938,1,"MYSM1"
0.797703026711618,-0.528315100849829,0.786,0.812,1,"CCDC163"
0.797703026711618,-3.19763443191353,0.786,0.812,1,"PAFAH2"
0.797703026711618,-0.178284870684469,0.786,0.812,1,"RPS9"
0.798266363894077,-3.1591572121559,0.429,0.375,1,"BRICD5"
0.798266363894077,0.668976327795721,0.429,0.375,1,"SOCS7"
0.798908134512035,0.108660559459444,0.929,0.938,1,"ARHGEF26"
0.798908134512035,0.189082867087378,0.929,0.938,1,"INTS12"
0.798908134512035,0.455320487618033,0.929,0.938,1,"NR4A1"
0.798908134512035,0.594333187964562,0.929,0.938,1,"NSUN4"
0.798908134512035,-0.437383430867594,0.929,0.938,1,"PTPRN2"
0.798908134512035,-0.34830925825627,0.929,0.938,1,"RRP8"
0.798908134512035,0.319870179084057,0.929,0.938,1,"TARS3"
0.798908134512035,0.173713976134304,0.929,0.938,1,"USP20"
0.798908134512035,-0.0858064163412235,0.929,0.938,1,"ZFP36"
0.799138676275897,-0.0196122600953537,0.929,0.938,1,"ARPIN-AP3S2"
0.799138676275897,0.13169472664682,0.929,0.938,1,"FEN1"
0.799138676275897,-1.34034648545647,0.929,0.938,1,"FURIN"
0.799138676275897,-0.272492738545297,0.929,0.938,1,"MEIOC"
0.799138676275897,0.200363998839395,0.929,0.938,1,"TTYH3"
0.800217668943306,-0.215474359015385,0.5,0.375,1,"RGS14"
0.801842147381761,-0.515120097053326,0.571,0.5,1,"GLIPR2"
0.801842147381761,-1.34801857681576,0.571,0.5,1,"MARCHF3"
0.803759661277033,0.10727526780533,0.429,0.5,1,"STIMATE-MUSTN1"
0.804597701149425,-0.416779940756149,0.214,0.125,1,"GNAO1"
0.804597701149425,-0.638994935855738,0.214,0.125,1,"MFNG"
0.804691868032273,-0.221408185196282,0.571,0.5,1,"BORCS6"
0.804691868032273,-0.410808290843013,0.571,0.5,1,"CRELD1"
0.804691868032273,0.201889924666105,0.571,0.5,1,"MSX2"
0.804691868032273,0.162034828414462,0.571,0.5,1,"PPP1R3F"
0.804691868032273,-2.10084863698994,0.571,0.5,1,"WNK4"
0.80808832597805,-0.120476154713634,0.571,0.438,1,"CTRL"
0.80808832597805,0.775096667764239,0.5,0.5,1,"FRAT2"
0.808995502248876,0.0119716383648754,0.357,0.312,1,"FERMT3"
0.808995502248876,-0.154331377417922,0.357,0.312,1,"MSANTD7"
0.809640339788826,0.384691681293788,0.571,0.625,1,"URB2"
0.809648550337834,1.62082686436821,0.571,0.75,1,"PCDHGB6"
0.809931216022536,0.680148489689344,0.714,0.625,1,"MOSPD2"
0.809931216022536,-0.432624024275297,0.714,0.625,1,"TRIM68"
0.810554722638681,0.266772714267778,0.286,0.375,1,"TET1"
0.811713977892375,-0.302095027429493,0.714,0.75,1,"SMPD1"
0.811713977892375,1.39569977762643,0.714,0.75,1,"ZNF573"
0.812688736471118,0.453378369416113,0.714,0.875,1,"ZNF616"
0.812688736471118,-0.548726699559904,0.857,0.75,1,"AIRIM"
0.812703300912324,-0.149529691032916,0.857,1,1,"CD68"
0.812703300912324,-0.636261018937482,1,0.875,1,"KHDC1"
0.812703300912324,-0.530171934932185,1,0.875,1,"SLC35D1"
0.812769906756288,0.698014594352524,0.714,0.75,1,"SLC43A2"
0.812777677208868,0.478581169938947,0.857,0.75,1,"NEDD1"
0.812777677208868,0.207818859185672,0.857,0.75,1,"TMEM243"
0.812900725419883,1.06982590998391,0.857,1,1,"CERS4"
0.812900725419883,0.450590076743024,0.857,1,1,"RPF1"
0.812900725419883,0.145909993018215,0.857,1,1,"WDR59"
0.812900725419883,-1.00491522267737,1,0.875,1,"CAMSAP1"
0.812900725419883,0.187748974979578,1,0.875,1,"LPIN3"
0.812900725419883,0.121091117415947,1,0.875,1,"PTPRG"
0.812900725419883,-0.0303076089061975,1,0.875,1,"XRCC3"
0.812985361464435,-0.106086026967547,0.643,0.5,1,"STK32C"
0.812985361464435,-0.721150711058556,0.571,0.562,1,"ANO8"
0.812985361464435,1.16582781542402,0.571,0.562,1,"ARL15"
0.812985361464435,-0.0710471374869965,0.571,0.562,1,"ZNF441"
0.813199729684522,-1.27946317748895,0.5,0.438,1,"ARHGAP30"
0.813925586226494,0.723891365509842,0.857,0.875,1,"ACAP1"
0.813925586226494,0.311369134600707,0.857,0.875,1,"FBXO48"
0.813925586226494,0.291912448034872,0.857,0.875,1,"MAP3K14"
0.814220643376283,0.172639058090722,0.857,0.875,1,"METTL13"
0.814220643376283,-0.0761266522829604,0.857,0.875,1,"REV1"
0.814220643376283,0.683352812122128,0.857,0.875,1,"ZNF487"
0.814682607096864,-0.269787374059898,0.571,0.562,1,"SPRY2"
0.816454586604187,0.26974342433787,0.643,0.625,1,"B4GALNT4"
0.816454586604187,0.19175890565073,0.643,0.625,1,"JAG1"
0.816454586604187,0.035286856034122,0.643,0.625,1,"LRRC23"
0.816454586604187,0.957340865096115,0.643,0.625,1,"PANK1"
0.817571358799444,-0.470970505123423,0.643,0.625,1,"NLE1"
0.818452734417105,0.220373008234829,0.5,0.438,1,"EFCAB10"
0.818452734417105,-1.02019797442044,0.5,0.438,1,"RAP1GAP"
0.818853813547303,-1.14719558237586,0.857,0.562,1,"SAMD10"
0.818853813547303,0.193713051939852,0.786,0.625,1,"B4GAT1"
0.818853813547303,-0.0396000666937262,0.714,0.688,1,"EIF2AK3"
0.818853813547303,-0.186993224761655,0.714,0.688,1,"ENTR1"
0.819524974354928,-0.582102817174331,0.714,0.688,1,"IQGAP3"
0.819709443523852,0.159351454901282,0.357,0.438,1,"WDR81"
0.819709443523852,0.465569505146038,0.357,0.438,1,"ZBTB14"
0.820396901652373,0.234557740318162,0.857,0.688,1,"DEAF1"
0.820396901652373,-0.171443157241366,0.786,0.75,1,"FHIP2A"
0.820396901652373,0.1079583224669,0.786,0.75,1,"ZNF846"
0.82074460533751,-0.0436766906800374,0.714,0.812,1,"ELF4"
0.82074460533751,-0.305669124841166,0.786,0.75,1,"FAM120C"
0.82074460533751,-1.19360113219415,0.786,0.75,1,"PSKH1"
0.821292222825636,-0.429230867351079,1,0.688,1,"RPP25L"
0.821292222825636,0.729873432576612,0.929,0.75,1,"RAI1"
0.821292222825636,0.195856684889205,0.786,0.875,1,"C6orf136"
0.821292222825636,-0.180225964967072,0.857,0.812,1,"BRD1"
0.821292222825636,0.0425662402991516,0.857,0.812,1,"EDEM3"
0.821292222825636,0.233487784834817,0.857,0.812,1,"TUBA1A"
0.821431362062347,-0.161826272839731,0.786,0.875,1,"DOCK1"
0.821431362062347,-0.228846806917253,0.786,0.875,1,"ZNF22"
0.821431362062347,-0.453958630327092,0.857,0.812,1,"KIAA0753"
0.821431362062347,-0.637811088336605,0.857,0.812,1,"TRIB2"
0.821558109833972,-1.86084389268867,0.286,0.188,1,"GASK1A"
0.821558109833972,-0.716349889394582,0.286,0.188,1,"HOXB4"
0.821712157337224,0.0340618228245662,0.786,1,1,"RNF138"
0.821712157337224,0.237516962276636,1,0.812,1,"SLC25A43"
0.821712157337224,-0.158876596118719,1,0.812,1,"TFIP11"
0.821712157337224,0.253516446910119,0.857,0.938,1,"ASL"
0.821712157337224,0.267859007815803,0.857,0.938,1,"KLHL12"
0.821712157337224,0.250837107902536,0.857,0.938,1,"VCPIP1"
0.821712157337224,-0.469056249243686,0.929,0.875,1,"DMPK"
0.821712157337224,0.199526131487512,0.929,0.875,1,"NUDT14"
0.821712157337224,-0.240358948767,0.929,0.875,1,"SCNN1A"
0.821712157337224,-0.151701717750748,0.929,0.875,1,"ZNRF3"
0.821743706749996,-0.387351927321437,1,0.812,1,"ABHD4"
0.821743706749996,-0.586949677743237,1,0.812,1,"CRY2"
0.821743706749996,-0.326958218547512,1,0.812,1,"LYSMD3"
0.821743706749996,-0.740936693622554,1,0.812,1,"PHC2"
0.821743706749996,-0.482753984962009,1,0.812,1,"TAPT1"
0.821743706749996,-0.353121095965882,0.857,0.938,1,"MON1B"
0.821743706749996,0.0527609439918231,0.857,0.938,1,"YAP1"
0.821743706749996,-0.970665407266595,0.929,0.875,1,"CCDC69"
0.821743706749996,0.758767591057395,0.929,0.875,1,"EFR3B"
0.821743706749996,-0.298886335543305,0.929,0.875,1,"MED8"
0.821743706749996,0.0565877054175044,0.929,0.875,1,"PDRG1"
0.821743706749996,0.122496536009347,0.929,0.875,1,"TIMM21"
0.821825193354475,0.0896719986680781,0.929,1,1,"ARL6IP5"
0.821825193354475,0.0544744722052082,0.929,1,1,"EXOC1"
0.821825193354475,0.15040452510318,0.929,1,1,"KIFBP"
0.821825193354475,0.135093622130845,0.929,1,1,"LAP3"
0.821825193354475,0.393801373283244,0.929,1,1,"NPHP3"
0.821825193354475,-0.0375209516970312,0.929,1,1,"RBM6"
0.821825193354475,0.15681896612711,0.929,1,1,"RBPJ"
0.821825193354475,0.256803932094992,0.929,1,1,"RRP12"
0.821825193354475,0.280215441708171,0.929,1,1,"SUCO"
0.821825193354475,0.0878932071251297,0.929,1,1,"TBL3"
0.821825193354475,0.664427568105476,1,0.938,1,"BLTP3A"
0.821825193354475,0.259927063485765,1,0.938,1,"CCN1"
0.821825193354475,0.138877149680863,1,0.938,1,"DELE1"
0.821825193354475,-0.174459725194124,1,0.938,1,"DNAJC16"
0.821825193354475,-0.229929263290454,1,0.938,1,"GCFC2"
0.821825193354475,-0.325978721915821,1,0.938,1,"KCTD21"
0.821825193354475,0.346716916679095,1,0.938,1,"LIMCH1"
0.821825193354475,0.0246389001108849,1,0.938,1,"PPIL1"
0.821825193354475,0.173628917201802,1,0.938,1,"SORD"
0.821825193354475,-0.563552026337876,1,0.938,1,"STX4"
0.821825193354475,-0.32262378377197,1,0.938,1,"TCTN2"
0.821825193354475,-0.287992540202535,1,0.938,1,"TEX2"
0.821825193354475,0.0922000749576721,1,0.938,1,"TNIP2"
0.821825193354475,0.181521631228303,1,0.938,1,"TOB1"
0.821825193354475,0.310367293527758,1,0.938,1,"WDPCP"
0.821825193354475,0.557976176647124,1,0.938,1,"WDR31"
0.821825193354475,0.0610997477422957,1,0.938,1,"ZNF529"
0.821825193354475,-0.157033166739654,1,1,1,"ADAM10"
0.821825193354475,-0.719364677914655,1,1,1,"AQR"
0.821825193354475,-0.0463563321715368,1,1,1,"ARFGEF1"
0.821825193354475,-0.0876734117842783,1,1,1,"ASH1L"
0.821825193354475,0.0418764047187343,1,1,1,"CCDC12"
0.821825193354475,-0.353657548324237,1,1,1,"CCDC66"
0.821825193354475,0.0604698293145374,1,1,1,"CCPG1"
0.821825193354475,0.0405845190514187,1,1,1,"CDK16"
0.821825193354475,0.179191933271611,1,1,1,"CS"
0.821825193354475,0.124645581839879,1,1,1,"CSTF3"
0.821825193354475,-0.0638581341644198,1,1,1,"CYB561A3"
0.821825193354475,0.218346573553801,1,1,1,"DAP"
0.821825193354475,-0.0625708225114927,1,1,1,"DAP3"
0.821825193354475,-0.700718388232011,1,1,1,"DDI2"
0.821825193354475,-0.139709366328082,1,1,1,"DEDD"
0.821825193354475,0.064677463022214,1,1,1,"EIF3A"
0.821825193354475,-0.428575400903991,1,1,1,"EPN2"
0.821825193354475,-0.0163208957169383,1,1,1,"ESYT2"
0.821825193354475,-0.210625523226762,1,1,1,"FADS3"
0.821825193354475,-0.0950289497710433,1,1,1,"GABARAP"
0.821825193354475,-0.194179540018537,1,1,1,"GLRX3"
0.821825193354475,-0.130419803574705,1,1,1,"GNL3"
0.821825193354475,0.108079488012686,1,1,1,"GORASP2"
0.821825193354475,-0.325287482568248,1,1,1,"GTF2F2"
0.821825193354475,-0.110357793609781,1,1,1,"HAUS5"
0.821825193354475,-0.0810343949533028,1,1,1,"HDGF"
0.821825193354475,-0.13759646170762,1,1,1,"HIF1AN"
0.821825193354475,-0.0868432947954396,1,1,1,"IBA57"
0.821825193354475,-0.360037695971672,1,1,1,"ING5"
0.821825193354475,-0.17157727671408,1,1,1,"INO80E"
0.821825193354475,0.421241720866535,1,1,1,"INTS6"
0.821825193354475,0.017820021719551,1,1,1,"INTU"
0.821825193354475,-0.176398222446272,1,1,1,"KDM2A"
0.821825193354475,0.0247454462230148,1,1,1,"KMT2D"
0.821825193354475,0.101197215798206,1,1,1,"LAMP1"
0.821825193354475,0.0820954865515997,1,1,1,"LYPLA1"
0.821825193354475,-1.00728260877731,1,1,1,"LYRM7"
0.821825193354475,-0.0451738300784035,1,1,1,"MAEA"
0.821825193354475,0.0204097012966713,1,1,1,"MCRIP1"
0.821825193354475,0.168221341122482,1,1,1,"MED28"
0.821825193354475,0.559886915694949,1,1,1,"MORC4"
0.821825193354475,0.0554928341015488,1,1,1,"MRPL30"
0.821825193354475,0.101308719768018,1,1,1,"MTMR12"
0.821825193354475,0.0283514518167456,1,1,1,"MYADM"
0.821825193354475,0.104859031270073,1,1,1,"NDRG3"
0.821825193354475,0.0548659301083774,1,1,1,"NDUFA8"
0.821825193354475,0.201142881329386,1,1,1,"NME1"
0.821825193354475,0.439605935290637,1,1,1,"NUP133"
0.821825193354475,-0.273411659374614,1,1,1,"NUP43"
0.821825193354475,-0.0439823053824773,1,1,1,"NUP62"
0.821825193354475,0.802911467699409,1,1,1,"P2RX4"
0.821825193354475,-0.112921581472647,1,1,1,"P3H1"
0.821825193354475,0.0389131570682375,1,1,1,"PAFAH1B3"
0.821825193354475,0.0723139196936091,1,1,1,"PGBD4"
0.821825193354475,-0.00582204575590062,1,1,1,"PHACTR4"
0.821825193354475,0.062011667011479,1,1,1,"PIGT"
0.821825193354475,-0.0508741260139702,1,1,1,"PLEKHB2"
0.821825193354475,0.426432705498328,1,1,1,"PLIN2"
0.821825193354475,0.373640336899915,1,1,1,"PPP2R5E"
0.821825193354475,0.0554954516273547,1,1,1,"PRDX4"
0.821825193354475,0.0659525805204719,1,1,1,"PRKCSH"
0.821825193354475,0.031583860343356,1,1,1,"PRPF40A"
0.821825193354475,0.00283207579805911,1,1,1,"PSMA3"
0.821825193354475,0.144193460591763,1,1,1,"RAB2A"
0.821825193354475,0.0723842174022922,1,1,1,"RABEPK"
0.821825193354475,0.206758936565119,1,1,1,"RAP1GDS1"
0.821825193354475,0.101605476311702,1,1,1,"RBM12"
0.821825193354475,0.094686596348204,1,1,1,"RBMS2"
0.821825193354475,-0.745880192193553,1,1,1,"RC3H1"
0.821825193354475,-0.127225918144406,1,1,1,"RIC8A"
0.821825193354475,-0.181038107562525,1,1,1,"RNPEPL1"
0.821825193354475,-0.185326335836738,1,1,1,"RPL34"
0.821825193354475,-0.0235348081243281,1,1,1,"RPL39L"
0.821825193354475,0.00117539608245831,1,1,1,"RREB1"
0.821825193354475,0.198593757798036,1,1,1,"RWDD1"
0.821825193354475,-0.102100532079703,1,1,1,"SARS1"
0.821825193354475,-0.0386782672143475,1,1,1,"SDHA"
0.821825193354475,0.29712213671228,1,1,1,"SIN3A"
0.821825193354475,-0.571349340640277,1,1,1,"SLC35D4"
0.821825193354475,0.35365865551073,1,1,1,"SLC35E1"
0.821825193354475,0.0493390044660007,1,1,1,"SPPL3"
0.821825193354475,0.00975786029388903,1,1,1,"SRSF1"
0.821825193354475,-0.0331983908495266,1,1,1,"SRSF6"
0.821825193354475,0.16859823016188,1,1,1,"SSNA1"
0.821825193354475,0.173293435162134,1,1,1,"SUZ12"
0.821825193354475,-0.279316148751621,1,1,1,"TBCC"
0.821825193354475,-0.0933138810854999,1,1,1,"TIMCC"
0.821825193354475,-0.189927192186147,1,1,1,"TRAP1"
0.821825193354475,-0.216257016990005,1,1,1,"UBAP1"
0.821825193354475,-0.0936275453565365,1,1,1,"UBE2V1"
0.821825193354475,-0.130896738158733,1,1,1,"UBR4"
0.821825193354475,-0.157208279185213,1,1,1,"UFD1"
0.821825193354475,-0.178160848507739,1,1,1,"VIRMA"
0.821825193354475,0.137285668005727,1,1,1,"VKORC1"
0.821825193354475,0.164397222320025,1,1,1,"ZFHX3"
0.821825193354475,-0.801220661239044,1,1,1,"ZFYVE26"
0.821825193354475,-0.0538032278049636,1,1,1,"ZNF148"
0.821825193354475,-0.0445316955948307,1,1,1,"ZNF394"
0.821825193354475,0.359693163185677,1,1,1,"ZNF814"
0.8238257066857,2.91326089489914,0.5,0.562,1,"CD160"
0.823930243340662,0.311590708882134,0.643,0.562,1,"CCDC22"
0.823930243340662,-0.537588364668461,0.643,0.562,1,"LRFN3"
